#NAME?			1/5/2016	12:01:54
      	$date	: 	1/12/2016	21:39:59
      	$date	: 	1/12/2016	21:44:50
      	$date	: 	1/12/2016	21:47:19
      	$date	: 	1/12/2016	21:48:40
      	$date	: 	1/12/2016	21:49:45
      	$date	: 	1/12/2016	22:03:07
      	$date	: 	1/12/2016	22:20:58
      	$date	: 	1/12/2016	22:21:14
      	$date	: 	1/12/2016	22:22:01
      	$date	: 	1/12/2016	22:22:51
      	$date	: 	1/12/2016	22:23:08
      	$date	: 	1/12/2016	22:24:59
      	$date	: 	1/12/2016	22:25:08
      	$date	: 	1/12/2016	22:26:00
      	$date	: 	1/12/2016	22:26:08
      	$date	: 	1/12/2016	22:26:17
      	$date	: 	1/12/2016	22:26:26
      	$date	: 	1/12/2016	22:26:52
      	$date	: 	1/12/2016	22:27:00
      	$date	: 	1/12/2016	22:27:57
      	$date	: 	1/12/2016	23:17:57
      	$date	: 	1/12/2016	23:19:10
      	$date	: 	1/12/2016	23:20:26
      	$date	: 	1/12/2016	23:24:42
      	$date	: 	1/12/2016	23:25:32
      	$date	: 	1/13/2016	12:22:13
      	$date	: 	1/13/2016	12:22:28
      	$date	: 	1/13/2016	12:22:38
      	$date	: 	1/13/2016	12:23:25
      	$date	: 	1/13/2016	12:24:02
      	$date	: 	1/13/2016	12:25:41
      	$date	: 	1/13/2016	12:26:07
      	$date	: 	1/13/2016	12:26:38
      	$date	: 	1/13/2016	12:27:33
      	$date	: 	1/13/2016	12:29:05
      	$date	: 	1/13/2016	12:30:01
      	$date	: 	1/13/2016	12:30:25
      	$date	: 	1/13/2016	12:34:09
      	$date	: 	1/13/2016	12:34:20
      	$date	: 	1/13/2016	12:37:46
      	$date	: 	1/13/2016	12:48:43
      	$date	: 	1/13/2016	12:49:09
      	$date	: 	1/13/2016	12:49:17
      	$date	: 	1/13/2016	12:49:26
      	$date	: 	1/13/2016	12:52:40
      	$date	: 	1/13/2016	12:53:48
      	$date	: 	1/13/2016	12:59:18
      	$date	: 	1/13/2016	13:04:03
      	$date	: 	1/13/2016	13:05:07
      	$date	: 	1/13/2016	13:14:16
      	$date	: 	1/13/2016	13:14:23
      	$date	: 	1/13/2016	13:14:31
      	$date	: 	1/13/2016	13:14:46
      	$date	: 	1/13/2016	13:15:27
      	$date	: 	1/13/2016	13:15:38
      	$date	: 	1/13/2016	13:15:46
      	$date	: 	1/13/2016	13:15:54
      	$date	: 	1/13/2016	13:16:03
      	$date	: 	1/13/2016	13:17:07
      	$date	: 	1/13/2016	13:17:19
      	$date	: 	1/13/2016	13:20:34
      	$date	: 	1/13/2016	13:24:45
      	$date	: 	1/13/2016	13:26:17
      	$date	: 	1/13/2016	13:26:26
      	$date	: 	1/13/2016	13:26:33
      	$date	: 	1/13/2016	13:29:24
      	$date	: 	1/13/2016	13:34:56
      	$date	: 	1/13/2016	13:35:41
      	$date	: 	1/13/2016	13:36:07
      	$date	: 	1/13/2016	13:37:32
      	$date	: 	1/13/2016	13:37:51
      	$date	: 	1/13/2016	13:38:08
      	$date	: 	1/13/2016	13:41:06
      	$date	: 	1/13/2016	13:42:11
      	$date	: 	1/13/2016	13:43:43
      	$date	: 	1/13/2016	13:43:54
      	$date	: 	1/13/2016	13:44:05
      	$date	: 	1/13/2016	13:45:09
      	$date	: 	1/13/2016	13:46:45
      	$date	: 	1/13/2016	13:47:54
      	$date	: 	1/13/2016	13:49:29
      	$date	: 	1/13/2016	13:50:15
      	$date	: 	1/13/2016	13:50:27
      	$date	: 	1/13/2016	13:50:34
      	$date	: 	1/13/2016	13:50:42
      	$date	: 	1/13/2016	13:55:54
      	$date	: 	1/13/2016	13:58:37
      	$date	: 	1/13/2016	14:02:59
      	$date	: 	1/13/2016	14:10:40
      	$date	: 	1/13/2016	14:11:25
      	$date	: 	1/13/2016	14:16:40
      	$date	: 	1/13/2016	14:18:24
      	$date	: 	1/13/2016	14:18:44
      	$date	: 	1/13/2016	14:55:42
      	$date	: 	1/13/2016	18:59:31
      	$date	: 	1/13/2016	19:13:32
      	$date	: 	1/13/2016	19:16:43
      	$date	: 	1/13/2016	19:17:30
      	$date	: 	1/13/2016	19:28:32
      	$date	: 	1/13/2016	19:37:04
      	$date	: 	1/13/2016	19:45:06
      	$date	: 	1/13/2016	19:56:18
      	$date	: 	1/13/2016	19:57:07
      	$date	: 	1/13/2016	20:06:41
      	$date	: 	1/13/2016	20:12:42
      	$date	: 	1/13/2016	20:15:04
      	$date	: 	1/13/2016	20:16:09
      	$date	: 	1/13/2016	20:21:46
      	$date	: 	1/13/2016	20:23:04
      	$date	: 	1/13/2016	20:23:54
      	$date	: 	1/13/2016	20:31:03
      	$date	: 	1/13/2016	20:52:49
      	$date	: 	1/13/2016	20:54:24
      	$date	: 	1/13/2016	20:57:49
      	$date	: 	1/13/2016	20:59:47
      	$date	: 	1/13/2016	21:11:49
      	$date	: 	1/13/2016	21:13:56
      	$date	: 	1/13/2016	21:14:44
      	$date	: 	1/13/2016	21:14:54
      	$date	: 	1/13/2016	21:14:54
      	$date	: 	1/13/2016	21:35:47
      	$date	: 	1/13/2016	21:41:09
      	$date	: 	1/13/2016	21:42:21
      	$date	: 	1/13/2016	21:42:38
      	$date	: 	1/13/2016	21:42:38
      	$date	: 	1/13/2016	21:51:16
      	$date	: 	1/13/2016	21:54:42
      	$date	: 	1/13/2016	21:54:49
      	$date	: 	1/13/2016	21:54:58
      	$date	: 	1/13/2016	21:55:05
      	$date	: 	1/13/2016	21:56:18
      	$date	: 	1/13/2016	21:56:54
      	$date	: 	1/13/2016	21:57:08
      	$date	: 	1/13/2016	21:57:32
      	$date	: 	1/13/2016	21:57:55
      	$date	: 	1/13/2016	21:58:05
      	$date	: 	1/13/2016	21:58:13
      	$date	: 	1/13/2016	22:00:06
      	$date	: 	1/13/2016	22:00:14
      	$date	: 	1/13/2016	22:00:56
      	$date	: 	1/13/2016	22:05:13
      	$date	: 	1/13/2016	22:08:28
      	$date	: 	1/13/2016	22:10:26
      	$date	: 	1/13/2016	22:10:57
      	$date	: 	1/13/2016	22:11:10
      	$date	: 	1/13/2016	22:12:38
      	$date	: 	1/13/2016	22:15:42
      	$date	: 	1/13/2016	22:21:34
      	$date	: 	1/13/2016	22:21:34
      	$date	: 	1/13/2016	22:32:29
      	$date	: 	1/13/2016	22:32:41
      	$date	: 	1/13/2016	22:32:56
      	$date	: 	1/13/2016	22:53:57
      	$date	: 	1/13/2016	23:03:14
      	$date	: 	1/13/2016	23:05:50
      	$date	: 	1/13/2016	23:11:18
      	$date	: 	1/14/2016	12:06:48
      	$date	: 	1/14/2016	12:13:26
      	$date	: 	1/14/2016	12:18:23
      	$date	: 	1/14/2016	12:21:51
      	$date	: 	1/14/2016	12:22:04
      	$date	: 	1/14/2016	12:22:15
      	$date	: 	1/14/2016	12:22:24
      	$date	: 	1/14/2016	12:24:56
      	$date	: 	1/14/2016	12:25:52
      	$date	: 	1/14/2016	12:37:59
      	$date	: 	1/14/2016	12:46:12
      	$date	: 	1/14/2016	12:46:59
      	$date	: 	1/14/2016	12:47:40
      	$date	: 	1/14/2016	12:47:50
      	$date	: 	1/14/2016	12:48:09
      	$date	: 	1/14/2016	12:49:05
      	$date	: 	1/14/2016	12:49:19
      	$date	: 	1/14/2016	12:49:27
      	$date	: 	1/14/2016	12:49:35
      	$date	: 	1/14/2016	12:49:42
      	$date	: 	1/14/2016	12:52:30
      	$date	: 	1/14/2016	12:54:23
      	$date	: 	1/14/2016	12:57:14
      	$date	: 	1/14/2016	12:57:14
      	$date	: 	1/14/2016	12:58:03
      	$date	: 	1/14/2016	12:58:40
      	$date	: 	1/14/2016	12:58:54
      	$date	: 	1/14/2016	12:59:04
      	$date	: 	1/14/2016	12:59:11
      	$date	: 	1/14/2016	12:59:19
      	$date	: 	1/14/2016	12:59:38
      	$date	: 	1/14/2016	12:59:46
      	$date	: 	1/14/2016	13:01:25
      	$date	: 	1/14/2016	13:01:58
      	$date	: 	1/14/2016	13:02:05
      	$date	: 	1/14/2016	13:02:34
      	$date	: 	1/14/2016	13:04:56
      	$date	: 	1/14/2016	13:07:28
      	$date	: 	1/14/2016	13:09:25
      	$date	: 	1/14/2016	13:14:38
      	$date	: 	1/14/2016	13:15:13
      	$date	: 	1/14/2016	13:15:33
      	$date	: 	1/14/2016	13:20:24
      	$date	: 	1/14/2016	13:25:05
      	$date	: 	1/14/2016	13:25:58
      	$date	: 	1/14/2016	13:26:05
      	$date	: 	1/14/2016	13:26:14
      	$date	: 	1/14/2016	13:26:21
      	$date	: 	1/14/2016	13:27:13
      	$date	: 	1/14/2016	13:29:33
      	$date	: 	1/14/2016	13:30:23
      	$date	: 	1/14/2016	13:30:59
      	$date	: 	1/14/2016	13:31:10
      	$date	: 	1/14/2016	13:31:26
      	$date	: 	1/14/2016	13:31:48
      	$date	: 	1/14/2016	13:33:57
      	$date	: 	1/14/2016	13:36:25
      	$date	: 	1/14/2016	13:37:11
      	$date	: 	1/14/2016	13:39:46
      	$date	: 	1/14/2016	13:39:53
      	$date	: 	1/14/2016	13:40:44
      	$date	: 	1/14/2016	13:42:19
      	$date	: 	1/14/2016	13:42:34
      	$date	: 	1/14/2016	13:42:42
      	$date	: 	1/14/2016	13:45:25
      	$date	: 	1/14/2016	13:46:13
      	$date	: 	1/14/2016	13:47:55
      	$date	: 	1/14/2016	13:52:50
      	$date	: 	1/14/2016	13:53:06
      	$date	: 	1/14/2016	13:53:14
      	$date	: 	1/14/2016	13:53:22
      	$date	: 	1/14/2016	13:53:29
      	$date	: 	1/14/2016	13:57:32
      	$date	: 	1/14/2016	13:58:17
      	$date	: 	1/14/2016	13:58:50
      	$date	: 	1/15/2016	12:01:29
      	$date	: 	1/15/2016	12:04:24
      	$date	: 	1/15/2016	12:06:50
      	$date	: 	1/15/2016	12:19:03
      	$date	: 	1/15/2016	12:20:22
      	$date	: 	1/15/2016	12:22:49
      	$date	: 	1/15/2016	12:25:56
      	$date	: 	1/15/2016	12:26:33
      	$date	: 	1/15/2016	12:27:17
      	$date	: 	1/15/2016	12:27:48
      	$date	: 	1/15/2016	12:39:55
      	$date	: 	1/15/2016	12:40:18
      	$date	: 	1/15/2016	12:40:28
      	$date	: 	1/15/2016	12:40:36
      	$date	: 	1/15/2016	12:41:40
      	$date	: 	1/15/2016	12:41:54
      	$date	: 	1/15/2016	12:42:06
      	$date	: 	1/15/2016	12:42:14
      	$date	: 	1/15/2016	12:42:22
      	$date	: 	1/15/2016	12:42:36
      	$date	: 	1/15/2016	12:46:30
      	$date	: 	1/15/2016	12:47:46
      	$date	: 	1/15/2016	12:48:15
      	$date	: 	1/15/2016	12:53:38
      	$date	: 	1/15/2016	12:54:14
      	$date	: 	1/15/2016	12:54:22
      	$date	: 	1/15/2016	12:54:30
      	$date	: 	1/15/2016	12:54:44
      	$date	: 	1/15/2016	12:55:23
      	$date	: 	1/15/2016	12:55:35
      	$date	: 	1/15/2016	12:55:49
      	$date	: 	1/15/2016	12:58:12
      	$date	: 	1/15/2016	12:58:58
      	$date	: 	1/15/2016	12:59:34
      	$date	: 	1/15/2016	13:03:42
      	$date	: 	1/15/2016	13:03:50
      	$date	: 	1/15/2016	13:05:07
      	$date	: 	1/15/2016	13:06:41
      	$date	: 	1/15/2016	13:07:19
      	$date	: 	1/15/2016	13:08:24
      	$date	: 	1/15/2016	13:09:30
      	$date	: 	1/15/2016	13:13:37
      	$date	: 	1/15/2016	13:13:45
      	$date	: 	1/15/2016	13:14:12
      	$date	: 	1/15/2016	13:14:59
      	$date	: 	1/15/2016	13:15:34
      	$date	: 	1/15/2016	13:25:52
      	$date	: 	1/15/2016	13:26:24
      	$date	: 	1/15/2016	13:26:37
      	$date	: 	1/15/2016	13:26:46
      	$date	: 	1/15/2016	13:26:55
      	$date	: 	1/15/2016	13:27:12
      	$date	: 	1/15/2016	13:28:27
      	$date	: 	1/15/2016	13:28:35
      	$date	: 	1/15/2016	13:29:02
      	$date	: 	1/15/2016	13:29:11
      	$date	: 	1/15/2016	13:29:22
      	$date	: 	1/15/2016	13:29:28
      	$date	: 	1/15/2016	13:29:37
      	$date	: 	1/15/2016	13:29:51
      	$date	: 	1/15/2016	13:30:08
      	$date	: 	1/15/2016	13:30:18
      	$date	: 	1/15/2016	13:30:29
      	$date	: 	1/15/2016	13:31:01
      	$date	: 	1/15/2016	13:31:51
      	$date	: 	1/15/2016	13:33:32
      	$date	: 	1/15/2016	13:33:56
      	$date	: 	1/15/2016	13:39:17
      	$date	: 	1/15/2016	13:45:26
      	$date	: 	1/15/2016	13:45:36
      	$date	: 	1/15/2016	13:46:39
      	$date	: 	1/15/2016	13:46:50
      	$date	: 	1/15/2016	13:51:22
      	$date	: 	1/15/2016	13:55:24
      	$date	: 	1/15/2016	13:55:48
      	$date	: 	1/16/2016	11:42:24
      	$date	: 	1/16/2016	11:59:26
      	$date	: 	1/16/2016	12:13:22
      	$date	: 	1/16/2016	12:14:11
      	$date	: 	1/16/2016	12:19:18
      	$date	: 	1/16/2016	12:20:33
      	$date	: 	1/16/2016	12:23:14
      	$date	: 	1/16/2016	12:28:40
      	$date	: 	1/16/2016	12:35:34
      	$date	: 	1/16/2016	12:37:09
      	$date	: 	1/16/2016	12:38:35
      	$date	: 	1/16/2016	12:40:52
      	$date	: 	1/16/2016	12:43:56
      	$date	: 	1/16/2016	12:49:34
      	$date	: 	1/16/2016	12:52:55
      	$date	: 	1/16/2016	12:54:10
      	$date	: 	1/16/2016	12:56:46
      	$date	: 	1/16/2016	12:58:59
      	$date	: 	1/16/2016	13:01:40
      	$date	: 	1/16/2016	13:02:31
      	$date	: 	1/16/2016	13:03:34
      	$date	: 	1/16/2016	13:04:04
      	$date	: 	1/16/2016	13:04:58
      	$date	: 	1/16/2016	13:05:17
      	$date	: 	1/16/2016	13:05:25
      	$date	: 	1/16/2016	13:05:41
      	$date	: 	1/16/2016	13:08:04
      	$date	: 	1/16/2016	13:11:00
      	$date	: 	1/16/2016	13:12:51
      	$date	: 	1/16/2016	13:13:30
      	$date	: 	1/16/2016	13:13:38
      	$date	: 	1/16/2016	13:17:43
      	$date	: 	1/16/2016	13:20:20
      	$date	: 	1/16/2016	13:24:02
      	$date	: 	1/16/2016	13:25:06
      	$date	: 	1/16/2016	13:27:59
      	$date	: 	1/16/2016	13:29:47
      	$date	: 	1/16/2016	13:30:32
      	$date	: 	1/16/2016	13:31:14
      	$date	: 	1/16/2016	13:31:28
      	$date	: 	1/16/2016	13:34:24
      	$date	: 	1/16/2016	13:42:21
      	$date	: 	1/16/2016	13:43:21
      	$date	: 	1/16/2016	13:43:59
      	$date	: 	1/16/2016	13:44:17
      	$date	: 	1/16/2016	13:44:26
      	$date	: 	1/16/2016	13:48:50
      	$date	: 	1/16/2016	13:50:35
      	$date	: 	1/16/2016	13:52:30
      	$date	: 	1/16/2016	13:57:00
      	$date	: 	1/16/2016	13:58:18
      	$date	: 	1/16/2016	14:05:08
      	$date	: 	1/16/2016	14:05:26
      	$date	: 	1/16/2016	14:11:04
      	$date	: 	1/16/2016	14:13:40
      	$date	: 	1/16/2016	14:14:15
      	$date	: 	1/16/2016	14:25:32
      	$date	: 	1/16/2016	14:32:04
      	$date	: 	1/16/2016	15:14:40
      	$date	: 	1/18/2016	12:10:18
      	$date	: 	1/18/2016	12:25:08
      	$date	: 	1/18/2016	12:26:25
      	$date	: 	1/18/2016	12:26:34
      	$date	: 	1/18/2016	12:26:45
      	$date	: 	1/18/2016	12:31:39
      	$date	: 	1/18/2016	12:35:24
      	$date	: 	1/18/2016	12:40:09
      	$date	: 	1/18/2016	12:43:40
      	$date	: 	1/18/2016	12:44:23
      	$date	: 	1/18/2016	12:45:06
      	$date	: 	1/18/2016	12:45:55
      	$date	: 	1/18/2016	12:48:46
      	$date	: 	1/18/2016	12:48:52
      	$date	: 	1/18/2016	12:54:47
      	$date	: 	1/18/2016	13:00:42
      	$date	: 	1/18/2016	13:01:26
      	$date	: 	1/18/2016	13:02:29
      	$date	: 	1/18/2016	13:04:19
      	$date	: 	1/18/2016	13:04:50
      	$date	: 	1/18/2016	13:05:36
      	$date	: 	1/18/2016	13:05:50
      	$date	: 	1/18/2016	13:06:05
      	$date	: 	1/18/2016	13:06:23
      	$date	: 	1/18/2016	13:06:45
      	$date	: 	1/18/2016	13:07:40
      	$date	: 	1/18/2016	13:09:39
      	$date	: 	1/18/2016	13:10:25
      	$date	: 	1/18/2016	13:11:05
      	$date	: 	1/18/2016	13:18:18
      	$date	: 	1/18/2016	13:21:06
      	$date	: 	1/18/2016	13:23:13
      	$date	: 	1/18/2016	13:25:38
      	$date	: 	1/18/2016	13:28:13
      	$date	: 	1/18/2016	13:28:53
      	$date	: 	1/18/2016	13:30:45
      	$date	: 	1/18/2016	13:37:57
      	$date	: 	1/18/2016	13:39:13
      	$date	: 	1/18/2016	13:39:51
      	$date	: 	1/18/2016	13:40:01
      	$date	: 	1/18/2016	13:41:43
      	$date	: 	1/18/2016	13:44:26
      	$date	: 	1/18/2016	13:52:40
      	$date	: 	1/18/2016	13:52:50
      	$date	: 	1/18/2016	13:52:59
      	$date	: 	1/18/2016	13:53:06
      	$date	: 	1/18/2016	14:04:25
      	$date	: 	1/18/2016	14:06:49
      	$date	: 	1/18/2016	14:11:22
      	$date	: 	1/18/2016	14:20:11
      	$date	: 	1/18/2016	14:20:21
      	$date	: 	1/18/2016	14:30:05
      	$date	: 	1/18/2016	14:33:29
      	$date	: 	1/18/2016	14:33:43
      	$date	: 	1/18/2016	18:57:28
      	$date	: 	1/18/2016	19:16:36
      	$date	: 	1/18/2016	19:23:02
      	$date	: 	1/18/2016	19:25:19
      	$date	: 	1/18/2016	19:26:34
      	$date	: 	1/18/2016	19:38:28
      	$date	: 	1/18/2016	19:42:14
      	$date	: 	1/18/2016	19:55:39
      	$date	: 	1/18/2016	19:58:40
      	$date	: 	1/18/2016	20:05:17
      	$date	: 	1/18/2016	20:07:51
      	$date	: 	1/18/2016	20:08:00
      	$date	: 	1/18/2016	20:11:01
      	$date	: 	1/18/2016	20:14:04
      	$date	: 	1/18/2016	20:16:46
      	$date	: 	1/18/2016	20:39:48
      	$date	: 	1/18/2016	20:44:12
      	$date	: 	1/18/2016	20:45:15
      	$date	: 	1/18/2016	20:52:19
      	$date	: 	1/18/2016	20:54:33
      	$date	: 	1/18/2016	20:59:17
      	$date	: 	1/18/2016	20:59:27
      	$date	: 	1/18/2016	21:05:28
      	$date	: 	1/18/2016	21:09:39
      	$date	: 	1/18/2016	21:13:52
      	$date	: 	1/18/2016	21:16:52
      	$date	: 	1/18/2016	21:23:50
      	$date	: 	1/18/2016	21:25:24
      	$date	: 	1/18/2016	21:27:08
      	$date	: 	1/18/2016	21:27:21
      	$date	: 	1/18/2016	21:27:31
      	$date	: 	1/18/2016	21:27:43
      	$date	: 	1/18/2016	21:27:53
      	$date	: 	1/18/2016	21:30:08
      	$date	: 	1/18/2016	21:31:00
      	$date	: 	1/18/2016	21:31:36
      	$date	: 	1/18/2016	21:44:02
      	$date	: 	1/18/2016	21:49:51
      	$date	: 	1/18/2016	21:50:03
      	$date	: 	1/18/2016	21:51:22
      	$date	: 	1/18/2016	21:51:54
      	$date	: 	1/18/2016	21:52:45
      	$date	: 	1/18/2016	21:54:50
      	$date	: 	1/18/2016	21:55:40
      	$date	: 	1/18/2016	21:56:38
      	$date	: 	1/18/2016	21:59:21
      	$date	: 	1/18/2016	22:00:18
      	$date	: 	1/18/2016	22:01:06
      	$date	: 	1/18/2016	22:02:19
      	$date	: 	1/18/2016	22:06:14
      	$date	: 	1/18/2016	22:11:31
      	$date	: 	1/18/2016	22:11:40
      	$date	: 	1/18/2016	22:32:55
      	$date	: 	1/18/2016	22:33:24
      	$date	: 	1/18/2016	22:33:52
      	$date	: 	1/18/2016	22:39:00
      	$date	: 	1/18/2016	22:53:04
      	$date	: 	1/18/2016	22:53:46
      	$date	: 	1/18/2016	23:03:32
      	$date	: 	1/19/2016	12:15:48
      	$date	: 	1/19/2016	12:16:58
      	$date	: 	1/19/2016	12:17:50
      	$date	: 	1/19/2016	12:18:31
      	$date	: 	1/19/2016	12:22:51
      	$date	: 	1/19/2016	12:32:17
      	$date	: 	1/19/2016	12:35:55
      	$date	: 	1/19/2016	12:36:02
      	$date	: 	1/19/2016	12:36:11
      	$date	: 	1/19/2016	12:37:12
      	$date	: 	1/19/2016	12:38:00
      	$date	: 	1/19/2016	12:39:55
      	$date	: 	1/19/2016	12:47:20
      	$date	: 	1/19/2016	12:48:57
      	$date	: 	1/19/2016	12:56:56
      	$date	: 	1/19/2016	13:01:10
      	$date	: 	1/19/2016	13:01:49
      	$date	: 	1/19/2016	13:02:21
      	$date	: 	1/19/2016	13:04:29
      	$date	: 	1/19/2016	13:05:21
      	$date	: 	1/19/2016	13:05:31
      	$date	: 	1/19/2016	13:05:38
      	$date	: 	1/19/2016	13:05:46
      	$date	: 	1/19/2016	13:05:55
      	$date	: 	1/19/2016	13:06:03
      	$date	: 	1/19/2016	13:08:00
      	$date	: 	1/19/2016	13:09:26
      	$date	: 	1/19/2016	13:09:32
      	$date	: 	1/19/2016	13:11:56
      	$date	: 	1/19/2016	13:12:49
      	$date	: 	1/19/2016	13:13:00
      	$date	: 	1/19/2016	13:20:17
      	$date	: 	1/19/2016	13:20:52
      	$date	: 	1/19/2016	13:22:04
      	$date	: 	1/19/2016	13:22:18
      	$date	: 	1/19/2016	13:29:07
      	$date	: 	1/19/2016	13:30:04
      	$date	: 	1/19/2016	13:30:40
      	$date	: 	1/19/2016	13:32:17
      	$date	: 	1/19/2016	13:34:13
      	$date	: 	1/19/2016	13:35:04
      	$date	: 	1/19/2016	13:35:31
      	$date	: 	1/19/2016	13:36:20
      	$date	: 	1/19/2016	13:43:20
      	$date	: 	1/19/2016	13:47:45
      	$date	: 	1/19/2016	13:53:12
      	$date	: 	1/19/2016	13:53:25
      	$date	: 	1/19/2016	13:59:10
      	$date	: 	1/19/2016	14:05:52
      	$date	: 	1/19/2016	14:11:47
      	$date	: 	1/19/2016	14:36:03
      	$date	: 	1/19/2016	15:02:09
      	$date	: 	1/19/2016	15:03:42
      	$date	: 	1/19/2016	15:04:24
      	$date	: 	1/19/2016	19:14:15
      	$date	: 	1/19/2016	19:15:22
      	$date	: 	1/19/2016	19:16:12
      	$date	: 	1/19/2016	19:25:20
      	$date	: 	1/19/2016	19:28:08
      	$date	: 	1/19/2016	19:29:51
      	$date	: 	1/19/2016	19:40:24
      	$date	: 	1/19/2016	19:44:40
      	$date	: 	1/19/2016	19:51:16
      	$date	: 	1/19/2016	19:54:36
      	$date	: 	1/19/2016	19:58:01
      	$date	: 	1/19/2016	20:01:51
      	$date	: 	1/19/2016	20:01:51
      	$date	: 	1/19/2016	20:07:03
      	$date	: 	1/19/2016	20:07:16
      	$date	: 	1/19/2016	20:08:00
      	$date	: 	1/19/2016	20:09:25
      	$date	: 	1/19/2016	20:09:36
      	$date	: 	1/19/2016	20:29:32
      	$date	: 	1/19/2016	20:48:08
      	$date	: 	1/19/2016	20:48:54
      	$date	: 	1/19/2016	20:49:51
      	$date	: 	1/19/2016	20:59:21
      	$date	: 	1/19/2016	21:08:13
      	$date	: 	1/19/2016	21:08:13
      	$date	: 	1/19/2016	21:25:31
      	$date	: 	1/19/2016	21:28:55
      	$date	: 	1/19/2016	21:29:02
      	$date	: 	1/19/2016	21:29:09
      	$date	: 	1/19/2016	21:29:21
      	$date	: 	1/19/2016	21:39:17
      	$date	: 	1/19/2016	21:40:32
      	$date	: 	1/19/2016	21:42:32
      	$date	: 	1/19/2016	21:43:50
      	$date	: 	1/19/2016	21:48:09
      	$date	: 	1/19/2016	21:48:51
      	$date	: 	1/19/2016	21:49:38
      	$date	: 	1/19/2016	21:50:25
      	$date	: 	1/19/2016	21:51:14
      	$date	: 	1/19/2016	21:54:06
      	$date	: 	1/19/2016	21:55:58
      	$date	: 	1/19/2016	21:56:40
      	$date	: 	1/19/2016	22:05:33
      	$date	: 	1/19/2016	22:06:33
      	$date	: 	1/19/2016	22:08:51
      	$date	: 	1/19/2016	22:09:39
      	$date	: 	1/19/2016	22:11:11
      	$date	: 	1/19/2016	22:12:01
      	$date	: 	1/19/2016	22:13:23
      	$date	: 	1/19/2016	22:14:05
      	$date	: 	1/19/2016	22:16:04
      	$date	: 	1/19/2016	22:17:32
      	$date	: 	1/19/2016	22:22:35
      	$date	: 	1/19/2016	22:36:00
      	$date	: 	1/19/2016	22:41:19
      	$date	: 	1/19/2016	22:42:11
      	$date	: 	1/19/2016	22:46:33
      	$date	: 	1/19/2016	22:48:58
      	$date	: 	1/19/2016	22:49:28
      	$date	: 	1/19/2016	22:54:14
      	$date	: 	1/19/2016	23:02:58
      	$date	: 	1/19/2016	23:05:15
      	$date	: 	1/19/2016	23:07:01
      	$date	: 	1/19/2016	23:40:20
      	$date	: 	1/19/2016	23:40:30
      	$date	: 	1/19/2016	23:40:48
      	$date	: 	1/20/2016	12:06:20
      	$date	: 	1/20/2016	12:06:44
      	$date	: 	1/20/2016	12:24:08
      	$date	: 	1/20/2016	12:26:45
      	$date	: 	1/20/2016	12:30:24
      	$date	: 	1/20/2016	12:37:44
      	$date	: 	1/20/2016	12:38:44
      	$date	: 	1/20/2016	12:39:17
      	$date	: 	1/20/2016	12:40:15
      	$date	: 	1/20/2016	12:40:54
      	$date	: 	1/20/2016	12:41:47
      	$date	: 	1/20/2016	12:43:37
      	$date	: 	1/20/2016	12:45:55
      	$date	: 	1/20/2016	12:46:30
      	$date	: 	1/20/2016	12:47:00
      	$date	: 	1/20/2016	12:48:48
      	$date	: 	1/20/2016	12:49:29
      	$date	: 	1/20/2016	12:50:10
      	$date	: 	1/20/2016	12:58:08
      	$date	: 	1/20/2016	12:58:18
      	$date	: 	1/20/2016	12:58:41
      	$date	: 	1/20/2016	13:00:00
      	$date	: 	1/20/2016	13:01:31
      	$date	: 	1/20/2016	13:05:49
      	$date	: 	1/20/2016	13:06:50
      	$date	: 	1/20/2016	13:06:58
      	$date	: 	1/20/2016	13:07:05
      	$date	: 	1/20/2016	13:07:18
      	$date	: 	1/20/2016	13:08:41
      	$date	: 	1/20/2016	13:09:28
      	$date	: 	1/20/2016	13:09:37
      	$date	: 	1/20/2016	13:26:09
      	$date	: 	1/20/2016	13:29:41
      	$date	: 	1/20/2016	13:29:48
      	$date	: 	1/20/2016	13:29:56
      	$date	: 	1/20/2016	13:31:01
      	$date	: 	1/20/2016	13:32:35
      	$date	: 	1/20/2016	13:32:43
      	$date	: 	1/20/2016	13:32:56
      	$date	: 	1/20/2016	13:33:34
      	$date	: 	1/20/2016	13:33:50
      	$date	: 	1/20/2016	13:33:58
      	$date	: 	1/20/2016	13:34:05
      	$date	: 	1/20/2016	13:37:10
      	$date	: 	1/20/2016	13:38:25
      	$date	: 	1/20/2016	13:38:37
      	$date	: 	1/20/2016	13:38:44
      	$date	: 	1/20/2016	13:39:33
      	$date	: 	1/20/2016	13:40:01
      	$date	: 	1/20/2016	13:40:47
      	$date	: 	1/20/2016	13:44:58
      	$date	: 	1/20/2016	13:46:21
      	$date	: 	1/20/2016	13:46:30
      	$date	: 	1/20/2016	13:46:38
      	$date	: 	1/20/2016	13:46:50
      	$date	: 	1/20/2016	13:46:58
      	$date	: 	1/20/2016	13:47:06
      	$date	: 	1/20/2016	13:52:59
      	$date	: 	1/20/2016	13:54:02
      	$date	: 	1/20/2016	13:59:54
      	$date	: 	1/20/2016	14:00:38
      	$date	: 	1/20/2016	14:01:41
      	$date	: 	1/20/2016	14:01:54
      	$date	: 	1/20/2016	14:02:02
      	$date	: 	1/20/2016	14:02:33
      	$date	: 	1/20/2016	14:05:57
      	$date	: 	1/20/2016	15:05:08
